expected,actual,error,max_error,pass
1.2108138206392594,1.2108138206392594,0.0,1.2108138206392593e-10,True
0.2058800371605612,0.20588003716056116,2.7755575615628914e-17,2.058800371605612e-11,True
-0.12449261193464817,-0.12449261193464815,1.3877787807814457e-17,1.2449261193464817e-11,True
-0.9058309614354032,-0.9058309614354032,0.0,9.058309614354032e-11,True
-0.06338744044139988,-0.06338744044139985,2.7755575615628914e-17,6.338744044139988e-12,True
0.03746883393876156,0.037468833938761555,6.938893903907228e-18,3.746883393876156e-12,True
-0.8635653290560436,-0.8635653290560436,0.0,8.635653290560435e-11,True
0.8783602574809706,0.8783602574809706,0.0,8.783602574809706e-11,True
-0.535693722514331,-0.535693722514331,0.0,5.3569372251433103e-11,True
-0.4811606284420251,-0.48116062844202506,5.551115123125783e-17,4.8116062844202515e-11,True
0.11578091393307975,0.11578091393307975,0.0,1.1578091393307975e-11,True
-0.26098169220113626,-0.26098169220113626,0.0,2.6098169220113626e-11,True
-0.03317964073534674,-0.03317964073534674,0.0,3.317964073534674e-12,True
0.7675089555859821,0.7675089555859821,0.0,7.675089555859821e-11,True
-1.145306436883957,-1.145306436883957,0.0,1.145306436883957e-10,True
-0.6897249262223023,-0.6897249262223023,0.0,6.897249262223023e-11,True
0.4852480885049315,0.4852480885049315,0.0,4.8524808850493154e-11,True
-0.10577975031129727,-0.10577975031129731,4.163336342344337e-17,1.0577975031129727e-11,True
0.9203502366572325,0.9203502366572325,0.0,9.203502366572326e-11,True
0.07700107043287185,0.07700107043287183,2.7755575615628914e-17,7.700107043287186e-12,True
-0.8726883063636202,-0.8726883063636202,0.0,8.726883063636202e-11,True
-0.899222071134758,-0.899222071134758,0.0,8.99222071134758e-11,True
0.1846984378525922,0.18469843785259227,5.551115123125783e-17,1.846984378525922e-11,True
-1.155830855384695,-1.155830855384695,0.0,1.155830855384695e-10,True
0.10451415303038875,0.10451415303038873,1.3877787807814457e-17,1.0451415303038875e-11,True
-0.4881620690398003,-0.48816206903980025,5.551115123125783e-17,4.8816206903980035e-11,True
