op_name,shape,count
aten::transpose,"[[256, 32], [], []]",2
aten::transpose,"[[4, 256], [], []]",2
aten::transpose,"[[92, 256], [], []]",2
aten::type_as,"[[128], [1, 256, 25, 34]]",2
aten::unbind,"[[0, 1], []]",1000
aten::unbind,"[[1, 3, 224, 224], []]",200
aten::unbind,"[[1, 4507], []]",200
aten::unbind,"[[0, 4], []]",150
aten::unbind,"[[1, 4507, 4], []]",100
aten::unbind,"[[0, 1, 30, 30], []]",50
aten::unflatten,"[[257, 1, 3840], [], []]",1600
aten::unflatten,"[[257, 2, 3840], [], []]",1600
aten::unflatten,"[[257, 4, 3840], [], []]",1600
aten::unflatten,"[[257, 8, 3840], [], []]",1600
aten::unflatten,"[[197, 1, 3072], [], []]",1200
aten::unflatten,"[[197, 2, 3072], [], []]",1200
aten::unflatten,"[[197, 4, 3072], [], []]",1200
aten::unflatten,"[[197, 8, 3072], [], []]",1200
aten::unflatten,"[[197, 1, 2304], [], []]",600
aten::unflatten,"[[197, 2, 2304], [], []]",600
aten::unflatten,"[[197, 4, 2304], [], []]",600
aten::unflatten,"[[197, 8, 2304], [], []]",600
aten::unsqueeze,"[[4, 49], []]",8400
aten::unsqueeze,"[[12, 49, 49], []]",4800
aten::unsqueeze,"[[4, 49, 49], []]",4600
aten::unsqueeze,"[[16, 49, 49], []]",4200
aten::unsqueeze,"[[4, 1, 49, 49], []]",4200
aten::unsqueeze,"[[257, 1, 3, 1280], []]",1600
aten::unsqueeze,"[[257, 2, 3, 1280], []]",1600
aten::unsqueeze,"[[257, 4, 3, 1280], []]",1600
aten::unsqueeze,"[[257, 8, 3, 1280], []]",1600
aten::unsqueeze,"[[16, 49], []]",1200
aten::unsqueeze,"[[197, 1, 3, 1024], []]",1200
aten::unsqueeze,"[[197, 2, 3, 1024], []]",1200
aten::unsqueeze,"[[197, 4, 3, 1024], []]",1200
aten::unsqueeze,"[[197, 8, 3, 1024], []]",1200
aten::unsqueeze,"[[64, 49], []]",1200
aten::unsqueeze,"[[0], []]",1000
aten::unsqueeze,"[[24, 49, 49], []]",800
aten::unsqueeze,"[[3, 49, 49], []]",800
aten::unsqueeze,"[[6, 49, 49], []]",800
aten::unsqueeze,"[[159882], []]",600
aten::unsqueeze,"[[16, 1, 49, 49], []]",600
aten::unsqueeze,"[[197, 1, 3, 768], []]",600
aten::unsqueeze,"[[197, 2, 3, 768], []]",600
aten::unsqueeze,"[[197, 4, 3, 768], []]",600
aten::unsqueeze,"[[197, 8, 3, 768], []]",600
aten::unsqueeze,"[[64, 1, 49, 49], []]",600
aten::unsqueeze,"[[64, 49, 49], []]",600
aten::unsqueeze,"[[1, 2049, 128], []]",512
aten::unsqueeze,"[[0, 91], []]",400
aten::unsqueeze,"[[10000], []]",400
aten::unsqueeze,"[[159882, 1], []]",400
aten::unsqueeze,"[[169], []]",400
aten::unsqueeze,"[[2500], []]",400
aten::unsqueeze,"[[32, 49, 49], []]",400
aten::unsqueeze,"[[40000], []]",400
aten::unsqueeze,"[[625], []]",400
aten::unsqueeze,"[[8, 49, 49], []]",400
aten::unsqueeze,"[[0, 182], []]",200
aten::unsqueeze,"[[3, 1], []]",200
aten::unsqueeze,"[[3], []]",200
aten::unsqueeze,"[[4507, 2], []]",200
aten::unsqueeze,"[[1], []]",100
aten::unsqueeze,"[[3, 224, 224], []]",100
aten::unsqueeze,"[[0, 28, 28], []]",50
aten::unsqueeze,"[[16, 144, 144], []]",36
aten::unsqueeze,"[[30, 144], []]",36
aten::unsqueeze,"[[30, 1, 144, 144], []]",18
aten::unsqueeze,"[[30, 144, 144], []]",18
aten::unsqueeze,"[[1, 25, 34, 64], []]",16
aten::unsqueeze,"[[256], []]",16
aten::unsqueeze,"[[1, 100, 136, 64], []]",8
aten::unsqueeze,"[[1, 200, 272, 64], []]",8
aten::unsqueeze,"[[1, 2049], []]",8
aten::unsqueeze,"[[1, 25, 34], []]",8
aten::unsqueeze,"[[1, 50, 68, 64], []]",8
aten::unsqueeze,"[[1, 64], []]",8
aten::unsqueeze,"[[1, 800, 1088], []]",8
aten::unsqueeze,"[[2049], []]",8
aten::unsqueeze,"[[512], []]",8
aten::unsqueeze,"[[64], []]",8
aten::unsqueeze,"[[1, 1, 850], []]",4
aten::unsqueeze,"[[1, 100, 136], []]",4
aten::unsqueeze,"[[1, 200, 272], []]",4
aten::unsqueeze,"[[1, 50, 68], []]",4
aten::unsqueeze,"[[1, 850], []]",4
aten::unsqueeze,"[[100, 256], []]",4
aten::unsqueeze,"[[108, 144], []]",4
aten::unsqueeze,"[[32, 144, 144], []]",4
aten::unsqueeze,"[[391, 144], []]",4
aten::unsqueeze,"[[4, 144, 144], []]",4
aten::unsqueeze,"[[8, 144, 144], []]",4
aten::unsqueeze,"[[9, 144], []]",4
aten::unsqueeze,"[[1, 100, 256, 1], []]",2
aten::unsqueeze,"[[1, 100, 256], []]",2
aten::unsqueeze,"[[1, 1024, 850], []]",2
aten::unsqueeze,"[[1, 256, 200, 272], []]",2
aten::unsqueeze,"[[108, 1, 144, 144], []]",2
aten::unsqueeze,"[[108, 144, 144], []]",2
aten::unsqueeze,"[[391, 1, 144, 144], []]",2
aten::unsqueeze,"[[391, 144, 144], []]",2
aten::unsqueeze,"[[9, 1, 144, 144], []]",2
aten::unsqueeze,"[[9, 144, 144], []]",2
aten::upsample_bilinear2d,"[[1, 3, 224, 224], [], [], []]",100
aten::upsample_bilinear2d,"[[1, 256, 128, 128], [], [], []]",2
aten::upsample_bilinear2d,"[[1, 256, 16, 16], [], [], []]",2
aten::upsample_bilinear2d,"[[1, 256, 32, 32], [], [], []]",2
aten::upsample_bilinear2d,"[[1, 256, 64, 64], [], [], []]",2
aten::upsample_nearest2d,"[[1, 256, 100, 100], [], []]",100
aten::upsample_nearest2d,"[[1, 256, 25, 25], [], []]",100
aten::upsample_nearest2d,"[[1, 256, 50, 50], [], []]",100
aten::upsample_nearest2d,"[[1, 1, 800, 1088], [], []]",8
aten::upsample_nearest2d,"[[1, 256, 100, 136], [], []]",2
aten::upsample_nearest2d,"[[1, 256, 25, 34], [], []]",2
aten::upsample_nearest2d,"[[1, 256, 50, 68], [], []]",2
aten::view,"[[2401], []]",12000
aten::view,"[[196], []]",10500
aten::view,"[[392], []]",10500
aten::view,"[[1568], []]",10200
aten::view,"[[784], []]",10200
aten::view,"[[256], []]",9452
aten::view,"[[1576], []]",7400
aten::view,"[[197], []]",7400
aten::view,"[[394], []]",7400
aten::view,"[[788], []]",7400
aten::view,"[[1028], []]",6500
aten::view,"[[2056], []]",6500
aten::view,"[[257], []]",6500
aten::view,"[[514], []]",6500
aten::view,"[[257, 1, 1280], []]",6400
aten::view,"[[512], []]",6040
aten::view,"[[128, 257, 80], []]",4800
aten::view,"[[16, 257, 80], []]",4800
aten::view,"[[197, 1, 1024], []]",4800
aten::view,"[[2401, 12], []]",4800
aten::view,"[[257, 2, 1280], []]",4800
aten::view,"[[257, 4, 1280], []]",4800
aten::view,"[[257, 8, 1280], []]",4800
aten::view,"[[32, 257, 80], []]",4800
aten::view,"[[64, 257, 80], []]",4800
aten::view,"[[14, 14], []]",4200
aten::view,"[[128, 197, 64], []]",3600
aten::view,"[[16, 197, 64], []]",3600
aten::view,"[[16, 49, 384], []]",3600
aten::view,"[[197, 2, 1024], []]",3600
aten::view,"[[197, 4, 1024], []]",3600
aten::view,"[[197, 8, 1024], []]",3600
aten::view,"[[2401, 16], []]",3600
aten::view,"[[32, 197, 64], []]",3600
aten::view,"[[32, 49, 384], []]",3600
aten::view,"[[4, 49, 384], []]",3600
aten::view,"[[64, 197, 64], []]",3600
aten::view,"[[8, 49, 384], []]",3600
aten::view,"[[128], []]",3466
aten::view,"[[1028, 1280], []]",3200
aten::view,"[[2056, 1280], []]",3200
aten::view,"[[257, 1280], []]",3200
aten::view,"[[514, 1280], []]",3200
aten::view,"[[1024], []]",3080
aten::view,"[[0], []]",3000
aten::view,"[[3136], []]",3000
aten::view,"[[6272], []]",3000
aten::view,"[[64], []]",2862
aten::view,"[[16, 49, 512], []]",2700
aten::view,"[[32, 49, 512], []]",2700
aten::view,"[[4, 49, 512], []]",2700
aten::view,"[[8, 49, 512], []]",2700
aten::view,"[[1, 14, 14, 384], []]",2400
aten::view,"[[1568, 384], []]",2400
aten::view,"[[1576, 1024], []]",2400
aten::view,"[[196, 384], []]",2400
aten::view,"[[197, 1, 768], []]",2400
aten::view,"[[197, 1024], []]",2400
aten::view,"[[2, 14, 14, 384], []]",2400
aten::view,"[[392, 384], []]",2400
aten::view,"[[394, 1024], []]",2400
aten::view,"[[4, 14, 14, 384], []]",2400
aten::view,"[[784, 384], []]",2400
aten::view,"[[788, 1024], []]",2400
aten::view,"[[8, 14, 14, 384], []]",2400
aten::view,"[[1, 512, 1600], []]",2320
aten::view,"[[1, 2049, 4096], []]",2312
aten::view,"[[1568, 1536], []]",2100
aten::view,"[[196, 1536], []]",2100
aten::view,"[[392, 1536], []]",2100
aten::view,"[[784, 1536], []]",2100
aten::view,"[[1, 14, 14, 512], []]",1800
aten::view,"[[12, 197, 64], []]",1800
aten::view,"[[1568, 512], []]",1800
aten::view,"[[16, 12, 49, 49], []]",1800
aten::view,"[[196, 512], []]",1800
aten::view,"[[197, 2, 768], []]",1800
aten::view,"[[197, 3072], []]",1800
aten::view,"[[197, 4, 768], []]",1800
aten::view,"[[197, 8, 768], []]",1800
aten::view,"[[2, 14, 14, 512], []]",1800
aten::view,"[[24, 197, 64], []]",1800
aten::view,"[[32, 12, 49, 49], []]",1800
aten::view,"[[392, 512], []]",1800
aten::view,"[[4, 12, 49, 49], []]",1800
aten::view,"[[4, 14, 14, 512], []]",1800
aten::view,"[[48, 197, 64], []]",1800
aten::view,"[[49], []]",1800
aten::view,"[[784, 512], []]",1800
aten::view,"[[8, 12, 49, 49], []]",1800
aten::view,"[[8, 14, 14, 512], []]",1800
aten::view,"[[96, 197, 64], []]",1800
aten::view,"[[98], []]",1800
aten::view,"[[1, 256, 1280], []]",1744
aten::view,"[[2048], []]",1632
aten::view,"[[1, 257, 1280], []]",1600
aten::view,"[[1, 257, 5120], []]",1600
aten::view,"[[1028, 5120], []]",1600
aten::view,"[[2, 257, 1280], []]",1600
aten::view,"[[2, 257, 5120], []]",1600
aten::view,"[[2056, 5120], []]",1600
aten::view,"[[257, 1, 16, 80], []]",1600
aten::view,"[[257, 1, 3840], []]",1600
aten::view,"[[257, 2, 16, 80], []]",1600
aten::view,"[[257, 2, 3840], []]",1600
aten::view,"[[257, 3840], []]",1600
aten::view,"[[257, 4, 16, 80], []]",1600
aten::view,"[[257, 4, 3840], []]",1600
aten::view,"[[257, 5120], []]",1600
aten::view,"[[257, 8, 16, 80], []]",1600
aten::view,"[[257, 8, 3840], []]",1600
aten::view,"[[4, 257, 1280], []]",1600
aten::view,"[[4, 257, 5120], []]",1600
aten::view,"[[514, 5120], []]",1600
aten::view,"[[8, 257, 1280], []]",1600
aten::view,"[[8, 257, 5120], []]",1600
aten::view,"[[12544], []]",1500
aten::view,"[[25088], []]",1500
aten::view,"[[16, 16, 49, 49], []]",1350
aten::view,"[[32, 16, 49, 49], []]",1350
aten::view,"[[4, 16, 49, 49], []]",1350
aten::view,"[[8, 16, 49, 49], []]",1350
aten::view,"[[1, 14, 14, 1536], []]",1200
aten::view,"[[1, 197, 1024], []]",1200
aten::view,"[[1, 197, 4096], []]",1200
aten::view,"[[1568, 1152], []]",1200
aten::view,"[[1576, 4096], []]",1200
aten::view,"[[1576, 768], []]",1200
aten::view,"[[16, 49, 1152], []]",1200
aten::view,"[[196, 1152], []]",1200
aten::view,"[[197, 1, 16, 64], []]",1200
aten::view,"[[197, 1, 3072], []]",1200
aten::view,"[[197, 2, 16, 64], []]",1200
aten::view,"[[197, 2, 3072], []]",1200
aten::view,"[[197, 4, 16, 64], []]",1200
aten::view,"[[197, 4, 3072], []]",1200
aten::view,"[[197, 4096], []]",1200
aten::view,"[[197, 768], []]",1200
aten::view,"[[197, 8, 16, 64], []]",1200
aten::view,"[[197, 8, 3072], []]",1200
aten::view,"[[2, 14, 14, 1536], []]",1200
aten::view,"[[2, 197, 1024], []]",1200
aten::view,"[[2, 197, 4096], []]",1200
aten::view,"[[32, 49, 1152], []]",1200
aten::view,"[[392, 1152], []]",1200
aten::view,"[[394, 4096], []]",1200
aten::view,"[[394, 768], []]",1200
aten::view,"[[4, 14, 14, 1536], []]",1200
aten::view,"[[4, 197, 1024], []]",1200
aten::view,"[[4, 197, 4096], []]",1200
aten::view,"[[4, 49, 1152], []]",1200
aten::view,"[[784, 1152], []]",1200
aten::view,"[[788, 4096], []]",1200
aten::view,"[[788, 768], []]",1200
aten::view,"[[8, 14, 14, 1536], []]",1200
aten::view,"[[8, 197, 1024], []]",1200
aten::view,"[[8, 197, 4096], []]",1200
aten::view,"[[8, 49, 1152], []]",1200
aten::view,"[[1, 14, 14, 2048], []]",900
aten::view,"[[1568, 2048], []]",900
aten::view,"[[16, 49, 1536], []]",900
aten::view,"[[196, 2048], []]",900
aten::view,"[[2, 14, 14, 2048], []]",900
aten::view,"[[32, 49, 1536], []]",900
aten::view,"[[392, 2048], []]",900
aten::view,"[[4, 14, 14, 2048], []]",900
aten::view,"[[4, 49, 1536], []]",900
aten::view,"[[784, 2048], []]",900
aten::view,"[[8, 14, 14, 2048], []]",900
aten::view,"[[8, 49, 1536], []]",900
aten::view,"[[2401, 24], []]",800
aten::view,"[[2401, 3], []]",800
aten::view,"[[2401, 6], []]",800
aten::view,"[[1, 129, 768], []]",784
aten::view,"[[512, 1600], []]",784
aten::view,"[[1, 197, 3072], []]",600
aten::view,"[[1, 197, 768], []]",600
aten::view,"[[1, 4, 12, 49, 49], []]",600
aten::view,"[[1, 49, 768], []]",600
aten::view,"[[128, 49, 192], []]",600
aten::view,"[[128, 49, 96], []]",600
aten::view,"[[1576, 3072], []]",600
aten::view,"[[16, 49, 192], []]",600
aten::view,"[[197, 1, 12, 64], []]",600
aten::view,"[[197, 1, 2304], []]",600
aten::view,"[[197, 2, 12, 64], []]",600
aten::view,"[[197, 2, 2304], []]",600
aten::view,"[[197, 2304], []]",600
aten::view,"[[197, 4, 12, 64], []]",600
aten::view,"[[197, 4, 2304], []]",600
aten::view,"[[197, 8, 12, 64], []]",600
aten::view,"[[197, 8, 2304], []]",600
aten::view,"[[2, 197, 3072], []]",600
aten::view,"[[2, 197, 768], []]",600
aten::view,"[[2, 4, 12, 49, 49], []]",600
aten::view,"[[2, 49, 768], []]",600
aten::view,"[[256, 49, 96], []]",600
aten::view,"[[28, 28], []]",600
aten::view,"[[32, 49, 192], []]",600
aten::view,"[[394, 3072], []]",600
aten::view,"[[4, 197, 3072], []]",600
aten::view,"[[4, 197, 768], []]",600
aten::view,"[[4, 4, 12, 49, 49], []]",600
aten::view,"[[4, 49, 768], []]",600
aten::view,"[[512, 49, 96], []]",600
aten::view,"[[56, 56], []]",600
aten::view,"[[64, 49, 192], []]",600
aten::view,"[[64, 49, 96], []]",600
aten::view,"[[788, 3072], []]",600
aten::view,"[[8, 197, 3072], []]",600
aten::view,"[[8, 197, 768], []]",600
aten::view,"[[8, 4, 12, 49, 49], []]",600
aten::view,"[[8, 49, 768], []]",600
aten::view,"[[1, 256, 768], []]",592
aten::view,"[[256, 1280], []]",592
aten::view,"[[129, 768], []]",512
aten::view,"[[12], []]",500
aten::view,"[[3, 4], []]",500
aten::view,"[[3], []]",500
aten::view,"[[1, 4, 16, 49, 49], []]",450
aten::view,"[[2, 4, 16, 49, 49], []]",450
aten::view,"[[4, 4, 16, 49, 49], []]",450
aten::view,"[[8, 4, 16, 49, 49], []]",450
aten::view,"[[129], []]",416
aten::view,"[[1, 28, 28, 192], []]",400
aten::view,"[[1, 56, 56, 96], []]",400
aten::view,"[[1, 7, 7, 768], []]",400
aten::view,"[[12544, 96], []]",400
aten::view,"[[1568, 192], []]",400
aten::view,"[[196, 768], []]",400
aten::view,"[[2, 28, 28, 192], []]",400
aten::view,"[[2, 56, 56, 96], []]",400
aten::view,"[[2, 7, 7, 768], []]",400
aten::view,"[[2401, 32], []]",400
aten::view,"[[2401, 4], []]",400
aten::view,"[[2401, 8], []]",400
aten::view,"[[25088, 96], []]",400
aten::view,"[[3136, 192], []]",400
aten::view,"[[3136, 96], []]",400
aten::view,"[[392, 768], []]",400
aten::view,"[[4, 28, 28, 192], []]",400
aten::view,"[[4, 56, 56, 96], []]",400
aten::view,"[[4, 7, 7, 768], []]",400
aten::view,"[[49, 768], []]",400
aten::view,"[[6272, 192], []]",400
aten::view,"[[6272, 96], []]",400
aten::view,"[[784, 192], []]",400
aten::view,"[[8, 28, 28, 192], []]",400
aten::view,"[[8, 56, 56, 96], []]",400
aten::view,"[[8, 7, 7, 768], []]",400
aten::view,"[[96], []]",400
aten::view,"[[98, 768], []]",400
aten::view,"[[1, 512, 25, 64], []]",384
aten::view,"[[1, 512, 6400], []]",384
aten::view,"[[512, 4800], []]",384
aten::view,"[[512, 6400], []]",384
aten::view,"[[100], []]",352
aten::view,"[[1, 4507], []]",300
aten::view,"[[1, 49, 1024], []]",300
aten::view,"[[12544, 384], []]",300
aten::view,"[[128, 3, 49, 49], []]",300
aten::view,"[[128, 49, 128], []]",300
aten::view,"[[128, 49, 256], []]",300
aten::view,"[[128, 6, 49, 49], []]",300
aten::view,"[[1568, 768], []]",300
aten::view,"[[16, 49, 256], []]",300
aten::view,"[[16, 6, 49, 49], []]",300
aten::view,"[[196, 3072], []]",300
aten::view,"[[2, 49, 1024], []]",300
aten::view,"[[25088, 384], []]",300
aten::view,"[[256, 3, 49, 49], []]",300
aten::view,"[[256, 49, 128], []]",300
aten::view,"[[3136, 384], []]",300
aten::view,"[[3136, 768], []]",300
aten::view,"[[32, 49, 256], []]",300
aten::view,"[[32, 6, 49, 49], []]",300
aten::view,"[[392, 3072], []]",300
aten::view,"[[4, 49, 1024], []]",300
aten::view,"[[49, 3072], []]",300
aten::view,"[[512, 3, 49, 49], []]",300
aten::view,"[[512, 49, 128], []]",300
aten::view,"[[6272, 384], []]",300
aten::view,"[[6272, 768], []]",300
aten::view,"[[64, 3, 49, 49], []]",300
aten::view,"[[64, 49, 128], []]",300
aten::view,"[[64, 49, 256], []]",300
aten::view,"[[64, 6, 49, 49], []]",300
aten::view,"[[784, 768], []]",300
aten::view,"[[8, 49, 1024], []]",300
aten::view,"[[98, 3072], []]",300
aten::view,"[[1, 256, 20, 64], []]",288
aten::view,"[[1, 256, 5120], []]",288
aten::view,"[[256, 3840], []]",288
aten::view,"[[256, 5120], []]",288
aten::view,"[[30, 144, 512], []]",288
aten::view,"[[1, 100, 256], []]",280
aten::view,"[[1, 2049, 11008], []]",256
aten::view,"[[1, 2049, 32, 128], []]",256
aten::view,"[[0, 256, 14, 14], []]",250
aten::view,"[[256, 768], []]",208
aten::view,"[[0, 90], []]",200
aten::view,"[[1, 1, 1, 7, 7, 768], []]",200
aten::view,"[[1, 1, 7, 1, 7, 768], []]",200
aten::view,"[[1, 24, 49, 49], []]",200
aten::view,"[[1, 28, 28, 256], []]",200
aten::view,"[[1, 28, 28, 768], []]",200
aten::view,"[[1, 49, 2304], []]",200
aten::view,"[[1, 56, 56, 128], []]",200
aten::view,"[[1, 56, 56, 384], []]",200
aten::view,"[[1, 7, 7, 1024], []]",200
aten::view,"[[1, 7, 7, 3072], []]",200
aten::view,"[[12544, 128], []]",200
aten::view,"[[12544, 288], []]",200
aten::view,"[[128, 49, 288], []]",200
aten::view,"[[128, 49, 576], []]",200
aten::view,"[[1280], []]",200
aten::view,"[[13], []]",200
aten::view,"[[1568, 256], []]",200
aten::view,"[[1568, 576], []]",200
aten::view,"[[159882, 1, 4], []]",200
aten::view,"[[159882, 4], []]",200
aten::view,"[[16, 49, 576], []]",200
aten::view,"[[196, 1024], []]",200
aten::view,"[[196, 2304], []]",200
aten::view,"[[2, 1, 1, 7, 7, 768], []]",200
aten::view,"[[2, 1, 7, 1, 7, 768], []]",200
aten::view,"[[2, 24, 49, 49], []]",200
aten::view,"[[2, 28, 28, 256], []]",200
aten::view,"[[2, 28, 28, 768], []]",200
aten::view,"[[2, 49, 2304], []]",200
aten::view,"[[2, 56, 56, 128], []]",200
aten::view,"[[2, 56, 56, 384], []]",200
aten::view,"[[2, 7, 7, 1024], []]",200
aten::view,"[[2, 7, 7, 3072], []]",200
aten::view,"[[200], []]",200
aten::view,"[[25088, 128], []]",200
aten::view,"[[25088, 288], []]",200
aten::view,"[[256, 49, 288], []]",200
aten::view,"[[25], []]",200
aten::view,"[[3136, 128], []]",200
aten::view,"[[3136, 256], []]",200
aten::view,"[[3136, 288], []]",200
aten::view,"[[3136, 576], []]",200
aten::view,"[[32, 49, 576], []]",200
aten::view,"[[392, 1024], []]",200
aten::view,"[[392, 2304], []]",200
aten::view,"[[4, 1, 1, 7, 7, 768], []]",200
aten::view,"[[4, 1, 7, 1, 7, 768], []]",200
aten::view,"[[4, 24, 49, 49], []]",200
aten::view,"[[4, 28, 28, 256], []]",200
aten::view,"[[4, 28, 28, 768], []]",200
aten::view,"[[4, 49, 2304], []]",200
aten::view,"[[4, 56, 56, 128], []]",200
aten::view,"[[4, 56, 56, 384], []]",200
aten::view,"[[4, 7, 7, 1024], []]",200
aten::view,"[[4, 7, 7, 3072], []]",200
aten::view,"[[49, 1024], []]",200
aten::view,"[[49, 2304], []]",200
aten::view,"[[50], []]",200
aten::view,"[[512, 49, 288], []]",200
aten::view,"[[6272, 128], []]",200
aten::view,"[[6272, 256], []]",200
aten::view,"[[6272, 288], []]",200
aten::view,"[[6272, 576], []]",200
aten::view,"[[64, 49, 288], []]",200
aten::view,"[[64, 49, 576], []]",200
aten::view,"[[768], []]",200
aten::view,"[[784, 256], []]",200
aten::view,"[[784, 576], []]",200
aten::view,"[[8, 1, 1, 7, 7, 768], []]",200
aten::view,"[[8, 1, 7, 1, 7, 768], []]",200
aten::view,"[[8, 24, 49, 49], []]",200
aten::view,"[[8, 28, 28, 256], []]",200
aten::view,"[[8, 28, 28, 768], []]",200
aten::view,"[[8, 49, 2304], []]",200
aten::view,"[[8, 56, 56, 128], []]",200
aten::view,"[[8, 56, 56, 384], []]",200
aten::view,"[[8, 7, 7, 1024], []]",200
aten::view,"[[8, 7, 7, 3072], []]",200
aten::view,"[[98, 1024], []]",200
aten::view,"[[98, 2304], []]",200
aten::view,"[[100, 256], []]",178
aten::view,"[[1, 850, 256], []]",162
aten::view,"[[3400], []]",152
aten::view,"[[128, 4, 49, 49], []]",150
aten::view,"[[128, 8, 49, 49], []]",150
aten::view,"[[16, 8, 49, 49], []]",150
aten::view,"[[256, 4, 49, 49], []]",150
aten::view,"[[32, 8, 49, 49], []]",150
aten::view,"[[512, 4, 49, 49], []]",150
aten::view,"[[64, 4, 49, 49], []]",150
aten::view,"[[64, 8, 49, 49], []]",150
aten::view,"[[4320, 512], []]",144
aten::view,"[[0, 182, 2], []]",100
aten::view,"[[0, 256, 7, 7], []]",100
aten::view,"[[0, 363], []]",100
aten::view,"[[0, 91, 4], []]",100
aten::view,"[[1, 1, 1, 7, 7, 1024], []]",100
aten::view,"[[1, 1, 7, 1, 7, 1024], []]",100
aten::view,"[[1, 12, 100, 100], []]",100
aten::view,"[[1, 12, 13, 13], []]",100
aten::view,"[[1, 12, 200, 200], []]",100
aten::view,"[[1, 12, 25, 25], []]",100
aten::view,"[[1, 12, 50, 50], []]",100
aten::view,"[[1, 14, 14, 768], []]",100
aten::view,"[[1, 159882, 1], []]",100
aten::view,"[[1, 159882, 4], []]",100
aten::view,"[[1, 16, 6, 49, 49], []]",100
aten::view,"[[1, 28, 28, 1024], []]",100
aten::view,"[[1, 28, 28, 384], []]",100
aten::view,"[[1, 3, 100, 100], []]",100
aten::view,"[[1, 3, 13, 13], []]",100
aten::view,"[[1, 3, 200, 200], []]",100
aten::view,"[[1, 3, 25, 25], []]",100
aten::view,"[[1, 3, 50, 50], []]",100
aten::view,"[[1, 32, 49, 49], []]",100
aten::view,"[[1, 49, 3072], []]",100
aten::view,"[[1, 56, 56, 512], []]",100
aten::view,"[[1, 64, 3, 49, 49], []]",100
aten::view,"[[1, 7, 7, 1536], []]",100
aten::view,"[[1, 7, 7, 4096], []]",100
aten::view,"[[1, 768, 1, 1], []]",100
aten::view,"[[10000, 3, 4], []]",100
aten::view,"[[10000, 4], []]",100
aten::view,"[[12544, 512], []]",100
aten::view,"[[128, 49, 384], []]",100
aten::view,"[[128, 49, 768], []]",100
aten::view,"[[1568, 1024], []]",100
aten::view,"[[159882, 1], []]",100
aten::view,"[[159882], []]",100
aten::view,"[[16, 49, 768], []]",100
aten::view,"[[169, 3, 4], []]",100
aten::view,"[[169, 4], []]",100
aten::view,"[[196, 4096], []]",100
aten::view,"[[2, 1, 1, 7, 7, 1024], []]",100
aten::view,"[[2, 1, 7, 1, 7, 1024], []]",100
aten::view,"[[2, 14, 14, 768], []]",100
aten::view,"[[2, 16, 6, 49, 49], []]",100
aten::view,"[[2, 28, 28, 1024], []]",100
aten::view,"[[2, 28, 28, 384], []]",100
aten::view,"[[2, 32, 49, 49], []]",100
aten::view,"[[2, 49, 3072], []]",100
aten::view,"[[2, 56, 56, 512], []]",100
aten::view,"[[2, 64, 3, 49, 49], []]",100
aten::view,"[[2, 7, 7, 1536], []]",100
aten::view,"[[2, 7, 7, 4096], []]",100
aten::view,"[[2, 768, 1, 1], []]",100
aten::view,"[[2500, 3, 4], []]",100
aten::view,"[[2500, 4], []]",100
aten::view,"[[25088, 512], []]",100
aten::view,"[[256, 49, 384], []]",100
aten::view,"[[3136, 1024], []]",100
aten::view,"[[3136, 512], []]",100
aten::view,"[[32, 49, 768], []]",100
aten::view,"[[392, 4096], []]",100
aten::view,"[[4, 1, 1, 7, 7, 1024], []]",100
aten::view,"[[4, 1, 7, 1, 7, 1024], []]",100
aten::view,"[[4, 14, 14, 768], []]",100
aten::view,"[[4, 16, 6, 49, 49], []]",100
aten::view,"[[4, 28, 28, 1024], []]",100
aten::view,"[[4, 28, 28, 384], []]",100
aten::view,"[[4, 32, 49, 49], []]",100
aten::view,"[[4, 49, 3072], []]",100
aten::view,"[[4, 56, 56, 512], []]",100
aten::view,"[[4, 64, 3, 49, 49], []]",100
aten::view,"[[4, 7, 7, 1536], []]",100
aten::view,"[[4, 7, 7, 4096], []]",100
aten::view,"[[4, 768, 1, 1], []]",100
aten::view,"[[40000, 3, 4], []]",100
aten::view,"[[40000, 4], []]",100
aten::view,"[[4507, 2, 2], []]",100
aten::view,"[[49, 4096], []]",100
aten::view,"[[512, 49, 384], []]",100
aten::view,"[[625, 3, 4], []]",100
aten::view,"[[625, 4], []]",100
aten::view,"[[6272, 1024], []]",100
aten::view,"[[6272, 512], []]",100
aten::view,"[[64, 49, 384], []]",100
aten::view,"[[64, 49, 768], []]",100
aten::view,"[[784, 1024], []]",100
aten::view,"[[8, 1, 1, 7, 7, 1024], []]",100
aten::view,"[[8, 1, 7, 1, 7, 1024], []]",100
aten::view,"[[8, 14, 14, 768], []]",100
aten::view,"[[8, 16, 6, 49, 49], []]",100
aten::view,"[[8, 28, 28, 1024], []]",100
aten::view,"[[8, 28, 28, 384], []]",100
aten::view,"[[8, 32, 49, 49], []]",100
aten::view,"[[8, 49, 3072], []]",100
aten::view,"[[8, 56, 56, 512], []]",100
aten::view,"[[8, 64, 3, 49, 49], []]",100
aten::view,"[[8, 7, 7, 1536], []]",100
aten::view,"[[8, 7, 7, 4096], []]",100
aten::view,"[[8, 768, 1, 1], []]",100
aten::view,"[[91], []]",100
aten::view,"[[98, 4096], []]",100
aten::view,"[[1, 129, 12, 64], []]",96
aten::view,"[[1, 129, 3072], []]",96
aten::view,"[[1, 256, 12, 64], []]",96
